Time,sensor_mo.mean,Date,StudentID,TimePeriod,date-year,date-month,date-day,Season,Semester,Weekday
12:40,1,2024-04-11,4,2,2024,4,11,1,1,3
12:45,1,2024-04-11,4,2,2024,4,11,1,1,3
12:50,1,2024-04-11,4,2,2024,4,11,1,1,3
12:55,1,2024-04-11,4,2,2024,4,11,1,1,3
13:00,1,2024-04-11,4,2,2024,4,11,1,1,3
11:00,1,2024-04-11,5,2,2024,4,11,1,1,3
11:05,1,2024-04-11,5,2,2024,4,11,1,1,3
11:10,1,2024-04-11,5,2,2024,4,11,1,1,3
11:15,0,2024-04-11,5,2,2024,4,11,1,1,3
11:20,1,2024-04-11,5,2,2024,4,11,1,1,3
11:25,1,2024-04-11,5,2,2024,4,11,1,1,3
11:30,1,2024-04-11,5,2,2024,4,11,1,1,3
11:35,0,2024-04-11,5,2,2024,4,11,1,1,3
11:40,1,2024-04-11,5,2,2024,4,11,1,1,3
11:45,1,2024-04-11,5,2,2024,4,11,1,1,3
11:50,0,2024-04-11,5,2,2024,4,11,1,1,3
11:55,0,2024-04-11,5,2,2024,4,11,1,1,3
12:00,1,2024-04-11,5,2,2024,4,11,1,1,3
12:05,1,2024-04-11,5,2,2024,4,11,1,1,3
12:10,1,2024-04-11,5,2,2024,4,11,1,1,3
12:15,1,2024-04-11,5,2,2024,4,11,1,1,3
12:20,1,2024-04-11,5,2,2024,4,11,1,1,3
12:25,1,2024-04-11,5,2,2024,4,11,1,1,3
12:30,1,2024-04-11,5,2,2024,4,11,1,1,3
12:35,1,2024-04-11,5,2,2024,4,11,1,1,3
12:40,1,2024-04-11,5,2,2024,4,11,1,1,3
12:45,1,2024-04-11,5,2,2024,4,11,1,1,3
12:50,1,2024-04-11,5,2,2024,4,11,1,1,3
12:55,1,2024-04-11,5,2,2024,4,11,1,1,3
13:00,1,2024-04-11,5,2,2024,4,11,1,1,3
11:00,0,2024-04-11,6,2,2024,4,11,1,1,3
11:05,1,2024-04-11,6,2,2024,4,11,1,1,3
11:10,1,2024-04-11,6,2,2024,4,11,1,1,3
11:15,1,2024-04-11,6,2,2024,4,11,1,1,3
11:20,1,2024-04-11,6,2,2024,4,11,1,1,3
11:25,1,2024-04-11,6,2,2024,4,11,1,1,3
11:30,1,2024-04-11,6,2,2024,4,11,1,1,3
11:35,1,2024-04-11,6,2,2024,4,11,1,1,3
11:40,1,2024-04-11,6,2,2024,4,11,1,1,3
11:45,1,2024-04-11,6,2,2024,4,11,1,1,3
11:50,1,2024-04-11,6,2,2024,4,11,1,1,3
11:55,1,2024-04-11,6,2,2024,4,11,1,1,3
12:00,0,2024-04-11,6,2,2024,4,11,1,1,3
12:05,1,2024-04-11,6,2,2024,4,11,1,1,3
12:10,1,2024-04-11,6,2,2024,4,11,1,1,3
12:15,1,2024-04-11,6,2,2024,4,11,1,1,3
12:20,0,2024-04-11,6,2,2024,4,11,1,1,3
12:25,0,2024-04-11,6,2,2024,4,11,1,1,3
12:30,1,2024-04-11,6,2,2024,4,11,1,1,3
12:35,1,2024-04-11,6,2,2024,4,11,1,1,3
12:40,1,2024-04-11,6,2,2024,4,11,1,1,3
12:45,1,2024-04-11,6,2,2024,4,11,1,1,3
12:50,1,2024-04-11,6,2,2024,4,11,1,1,3
12:55,1,2024-04-11,6,2,2024,4,11,1,1,3
13:00,1,2024-04-11,6,2,2024,4,11,1,1,3
11:00,1,2024-07-10,1,2,2024,7,10,2,2,2
11:05,1,2024-07-10,1,2,2024,7,10,2,2,2
11:10,1,2024-07-10,1,2,2024,7,10,2,2,2
11:15,1,2024-07-10,1,2,2024,7,10,2,2,2
11:20,1,2024-07-10,1,2,2024,7,10,2,2,2
11:25,0,2024-07-10,1,2,2024,7,10,2,2,2
11:30,0,2024-07-10,1,2,2024,7,10,2,2,2
11:35,1,2024-07-10,1,2,2024,7,10,2,2,2
11:40,1,2024-07-10,1,2,2024,7,10,2,2,2
11:45,1,2024-07-10,1,2,2024,7,10,2,2,2
11:50,1,2024-07-10,1,2,2024,7,10,2,2,2
11:55,1,2024-07-10,1,2,2024,7,10,2,2,2
12:00,1,2024-07-10,1,2,2024,7,10,2,2,2
12:05,1,2024-07-10,1,2,2024,7,10,2,2,2
12:10,1,2024-07-10,1,2,2024,7,10,2,2,2
12:15,1,2024-07-10,1,2,2024,7,10,2,2,2
12:20,1,2024-07-10,1,2,2024,7,10,2,2,2
12:25,1,2024-07-10,1,2,2024,7,10,2,2,2
12:30,0,2024-07-10,1,2,2024,7,10,2,2,2
12:35,0,2024-07-10,1,2,2024,7,10,2,2,2
12:40,1,2024-07-10,1,2,2024,7,10,2,2,2
12:45,1,2024-07-10,1,2,2024,7,10,2,2,2
12:50,1,2024-07-10,1,2,2024,7,10,2,2,2
12:55,1,2024-07-10,1,2,2024,7,10,2,2,2
13:00,1,2024-07-10,1,2,2024,7,10,2,2,2
11:00,1,2024-07-10,2,2,2024,7,10,2,2,2
11:05,1,2024-07-10,2,2,2024,7,10,2,2,2
11:10,1,2024-07-10,2,2,2024,7,10,2,2,2
11:15,1,2024-07-10,2,2,2024,7,10,2,2,2
11:20,1,2024-07-10,2,2,2024,7,10,2,2,2
11:25,1,2024-07-10,2,2,2024,7,10,2,2,2
11:30,1,2024-07-10,2,2,2024,7,10,2,2,2
11:35,1,2024-07-10,2,2,2024,7,10,2,2,2
11:40,0,2024-07-10,2,2,2024,7,10,2,2,2
11:45,0,2024-07-10,2,2,2024,7,10,2,2,2
11:50,0,2024-07-10,2,2,2024,7,10,2,2,2
11:55,1,2024-07-10,2,2,2024,7,10,2,2,2
12:00,1,2024-07-10,2,2,2024,7,10,2,2,2
12:05,1,2024-07-10,2,2,2024,7,10,2,2,2
12:10,1,2024-07-10,2,2,2024,7,10,2,2,2
12:15,1,2024-07-10,2,2,2024,7,10,2,2,2
12:20,1,2024-07-10,2,2,2024,7,10,2,2,2
12:25,1,2024-07-10,2,2,2024,7,10,2,2,2
12:30,1,2024-07-10,2,2,2024,7,10,2,2,2
12:35,0,2024-07-10,2,2,2024,7,10,2,2,2
12:40,0,2024-07-10,2,2,2024,7,10,2,2,2
12:45,1,2024-07-10,2,2,2024,7,10,2,2,2
12:50,1,2024-07-10,2,2,2024,7,10,2,2,2
12:55,1,2024-07-10,2,2,2024,7,10,2,2,2
13:00,1,2024-07-10,2,2,2024,7,10,2,2,2
11:00,1,2024-07-10,3,2,2024,7,10,2,2,2
11:05,1,2024-07-10,3,2,2024,7,10,2,2,2
11:10,1,2024-07-10,3,2,2024,7,10,2,2,2
11:15,1,2024-07-10,3,2,2024,7,10,2,2,2
11:20,1,2024-07-10,3,2,2024,7,10,2,2,2
11:25,0,2024-07-10,3,2,2024,7,10,2,2,2
11:30,0,2024-07-10,3,2,2024,7,10,2,2,2
11:35,1,2024-07-10,3,2,2024,7,10,2,2,2
11:40,1,2024-07-10,3,2,2024,7,10,2,2,2
11:45,1,2024-07-10,3,2,2024,7,10,2,2,2
11:50,1,2024-07-10,3,2,2024,7,10,2,2,2
11:55,1,2024-07-10,3,2,2024,7,10,2,2,2
12:00,1,2024-07-10,3,2,2024,7,10,2,2,2
12:05,0,2024-07-10,3,2,2024,7,10,2,2,2
12:10,0,2024-07-10,3,2,2024,7,10,2,2,2
12:15,1,2024-07-10,3,2,2024,7,10,2,2,2
12:20,1,2024-07-10,3,2,2024,7,10,2,2,2
12:25,1,2024-07-10,3,2,2024,7,10,2,2,2
12:30,1,2024-07-10,3,2,2024,7,10,2,2,2
12:35,1,2024-07-10,3,2,2024,7,10,2,2,2
12:40,1,2024-07-10,3,2,2024,7,10,2,2,2
12:45,1,2024-07-10,3,2,2024,7,10,2,2,2
12:50,1,2024-07-10,3,2,2024,7,10,2,2,2
12:55,1,2024-07-10,3,2,2024,7,10,2,2,2
13:00,1,2024-07-10,3,2,2024,7,10,2,2,2
11:00,0,2024-07-10,4,2,2024,7,10,2,2,2
11:05,0,2024-07-10,4,2,2024,7,10,2,2,2
11:10,0,2024-07-10,4,2,2024,7,10,2,2,2
11:15,1,2024-07-10,4,2,2024,7,10,2,2,2
11:20,1,2024-07-10,4,2,2024,7,10,2,2,2
11:25,1,2024-07-10,4,2,2024,7,10,2,2,2
11:30,1,2024-07-10,4,2,2024,7,10,2,2,2
11:35,1,2024-07-10,4,2,2024,7,10,2,2,2
11:40,1,2024-07-10,4,2,2024,7,10,2,2,2
11:45,1,2024-07-10,4,2,2024,7,10,2,2,2
11:50,1,2024-07-10,4,2,2024,7,10,2,2,2
11:55,0,2024-07-10,4,2,2024,7,10,2,2,2
12:00,0,2024-07-10,4,2,2024,7,10,2,2,2
12:05,1,2024-07-10,4,2,2024,7,10,2,2,2
12:10,0,2024-07-10,4,2,2024,7,10,2,2,2
12:15,1,2024-07-10,4,2,2024,7,10,2,2,2
12:20,1,2024-07-10,4,2,2024,7,10,2,2,2
12:25,1,2024-07-10,4,2,2024,7,10,2,2,2
12:30,1,2024-07-10,4,2,2024,7,10,2,2,2
12:35,1,2024-07-10,4,2,2024,7,10,2,2,2
12:40,1,2024-07-10,4,2,2024,7,10,2,2,2
12:45,1,2024-07-10,4,2,2024,7,10,2,2,2
12:50,1,2024-07-10,4,2,2024,7,10,2,2,2
12:55,1,2024-07-10,4,2,2024,7,10,2,2,2
13:00,1,2024-07-10,4,2,2024,7,10,2,2,2
11:00,0,2024-07-10,5,2,2024,7,10,2,2,2
11:05,0,2024-07-10,5,2,2024,7,10,2,2,2
11:10,0,2024-07-10,5,2,2024,7,10,2,2,2
11:15,0,2024-07-10,5,2,2024,7,10,2,2,2
11:20,1,2024-07-10,5,2,2024,7,10,2,2,2
11:25,1,2024-07-10,5,2,2024,7,10,2,2,2
11:30,1,2024-07-10,5,2,2024,7,10,2,2,2
11:35,1,2024-07-10,5,2,2024,7,10,2,2,2
11:40,1,2024-07-10,5,2,2024,7,10,2,2,2
11:45,1,2024-07-10,5,2,2024,7,10,2,2,2
11:50,0,2024-07-10,5,2,2024,7,10,2,2,2
11:55,1,2024-07-10,5,2,2024,7,10,2,2,2
12:00,1,2024-07-10,5,2,2024,7,10,2,2,2
12:05,1,2024-07-10,5,2,2024,7,10,2,2,2
12:10,1,2024-07-10,5,2,2024,7,10,2,2,2
12:15,1,2024-07-10,5,2,2024,7,10,2,2,2
12:20,1,2024-07-10,5,2,2024,7,10,2,2,2
12:25,1,2024-07-10,5,2,2024,7,10,2,2,2
12:30,1,2024-07-10,5,2,2024,7,10,2,2,2
12:35,0,2024-07-10,5,2,2024,7,10,2,2,2
12:40,0,2024-07-10,5,2,2024,7,10,2,2,2
12:45,1,2024-07-10,5,2,2024,7,10,2,2,2
12:50,1,2024-07-10,5,2,2024,7,10,2,2,2
12:55,1,2024-07-10,5,2,2024,7,10,2,2,2
13:00,1,2024-07-10,5,2,2024,7,10,2,2,2
11:00,1,2024-07-10,6,2,2024,7,10,2,2,2
11:05,1,2024-07-10,6,2,2024,7,10,2,2,2
11:10,1,2024-07-10,6,2,2024,7,10,2,2,2
11:15,1,2024-07-10,6,2,2024,7,10,2,2,2
11:20,1,2024-07-10,6,2,2024,7,10,2,2,2
11:25,1,2024-07-10,6,2,2024,7,10,2,2,2
11:30,1,2024-07-10,6,2,2024,7,10,2,2,2
11:35,1,2024-07-10,6,2,2024,7,10,2,2,2
11:40,1,2024-07-10,6,2,2024,7,10,2,2,2
11:45,1,2024-07-10,6,2,2024,7,10,2,2,2
11:50,1,2024-07-10,6,2,2024,7,10,2,2,2
11:55,0,2024-07-10,6,2,2024,7,10,2,2,2
12:00,0,2024-07-10,6,2,2024,7,10,2,2,2
12:05,1,2024-07-10,6,2,2024,7,10,2,2,2
12:10,1,2024-07-10,6,2,2024,7,10,2,2,2
12:15,0,2024-07-10,6,2,2024,7,10,2,2,2
12:20,0,2024-07-10,6,2,2024,7,10,2,2,2
12:25,1,2024-07-10,6,2,2024,7,10,2,2,2
12:30,1,2024-07-10,6,2,2024,7,10,2,2,2
12:35,1,2024-07-10,6,2,2024,7,10,2,2,2
12:40,1,2024-07-10,6,2,2024,7,10,2,2,2
12:45,1,2024-07-10,6,2,2024,7,10,2,2,2
12:50,0,2024-07-10,6,2,2024,7,10,2,2,2
12:55,1,2024-07-10,6,2,2024,7,10,2,2,2
13:00,1,2024-07-10,6,2,2024,7,10,2,2,2
11:00,1,2024-09-12,1,2,2024,9,12,3,0,3
11:05,1,2024-09-12,1,2,2024,9,12,3,0,3
11:10,1,2024-09-12,1,2,2024,9,12,3,0,3
11:15,1,2024-09-12,1,2,2024,9,12,3,0,3
11:20,1,2024-09-12,1,2,2024,9,12,3,0,3
11:25,1,2024-09-12,1,2,2024,9,12,3,0,3
11:30,1,2024-09-12,1,2,2024,9,12,3,0,3
11:35,0,2024-09-12,1,2,2024,9,12,3,0,3
11:40,1,2024-09-12,1,2,2024,9,12,3,0,3
11:45,1,2024-09-12,1,2,2024,9,12,3,0,3
11:50,1,2024-09-12,1,2,2024,9,12,3,0,3
11:55,1,2024-09-12,1,2,2024,9,12,3,0,3
12:00,1,2024-09-12,1,2,2024,9,12,3,0,3
12:05,0,2024-09-12,1,2,2024,9,12,3,0,3
12:10,0,2024-09-12,1,2,2024,9,12,3,0,3
12:15,0,2024-09-12,1,2,2024,9,12,3,0,3
12:20,1,2024-09-12,1,2,2024,9,12,3,0,3
12:25,1,2024-09-12,1,2,2024,9,12,3,0,3
12:30,1,2024-09-12,1,2,2024,9,12,3,0,3
12:35,1,2024-09-12,1,2,2024,9,12,3,0,3
12:40,1,2024-09-12,1,2,2024,9,12,3,0,3
12:45,1,2024-09-12,1,2,2024,9,12,3,0,3
12:50,0,2024-09-12,1,2,2024,9,12,3,0,3
12:55,0,2024-09-12,1,2,2024,9,12,3,0,3
13:00,0,2024-09-12,1,2,2024,9,12,3,0,3
11:00,0,2024-09-12,2,2,2024,9,12,3,0,3
11:05,0,2024-09-12,2,2,2024,9,12,3,0,3
11:10,0,2024-09-12,2,2,2024,9,12,3,0,3
11:15,0,2024-09-12,2,2,2024,9,12,3,0,3
11:20,1,2024-09-12,2,2,2024,9,12,3,0,3
11:25,1,2024-09-12,2,2,2024,9,12,3,0,3
11:30,0,2024-09-12,2,2,2024,9,12,3,0,3
11:35,1,2024-09-12,2,2,2024,9,12,3,0,3
11:40,1,2024-09-12,2,2,2024,9,12,3,0,3
11:45,1,2024-09-12,2,2,2024,9,12,3,0,3
11:50,1,2024-09-12,2,2,2024,9,12,3,0,3
11:55,1,2024-09-12,2,2,2024,9,12,3,0,3
12:00,0,2024-09-12,2,2,2024,9,12,3,0,3
12:05,0,2024-09-12,2,2,2024,9,12,3,0,3
12:10,0,2024-09-12,2,2,2024,9,12,3,0,3
12:15,1,2024-09-12,2,2,2024,9,12,3,0,3
12:20,1,2024-09-12,2,2,2024,9,12,3,0,3
12:25,1,2024-09-12,2,2,2024,9,12,3,0,3
12:30,1,2024-09-12,2,2,2024,9,12,3,0,3
12:35,1,2024-09-12,2,2,2024,9,12,3,0,3
12:40,1,2024-09-12,2,2,2024,9,12,3,0,3
12:45,1,2024-09-12,2,2,2024,9,12,3,0,3
12:50,1,2024-09-12,2,2,2024,9,12,3,0,3
12:55,1,2024-09-12,2,2,2024,9,12,3,0,3
13:00,1,2024-09-12,2,2,2024,9,12,3,0,3
11:00,0,2024-09-12,3,2,2024,9,12,3,0,3
11:05,0,2024-09-12,3,2,2024,9,12,3,0,3
11:10,0,2024-09-12,3,2,2024,9,12,3,0,3
11:15,0,2024-09-12,3,2,2024,9,12,3,0,3
11:20,0,2024-09-12,3,2,2024,9,12,3,0,3
11:25,0,2024-09-12,3,2,2024,9,12,3,0,3
11:30,0,2024-09-12,3,2,2024,9,12,3,0,3
11:35,0,2024-09-12,3,2,2024,9,12,3,0,3
11:40,0,2024-09-12,3,2,2024,9,12,3,0,3
11:45,0,2024-09-12,3,2,2024,9,12,3,0,3
11:50,0,2024-09-12,3,2,2024,9,12,3,0,3
11:55,0,2024-09-12,3,2,2024,9,12,3,0,3
12:00,0,2024-09-12,3,2,2024,9,12,3,0,3
12:05,0,2024-09-12,3,2,2024,9,12,3,0,3
12:10,0,2024-09-12,3,2,2024,9,12,3,0,3
12:15,0,2024-09-12,3,2,2024,9,12,3,0,3
12:20,1,2024-09-12,3,2,2024,9,12,3,0,3
12:25,1,2024-09-12,3,2,2024,9,12,3,0,3
12:30,1,2024-09-12,3,2,2024,9,12,3,0,3
12:35,1,2024-09-12,3,2,2024,9,12,3,0,3
12:40,0,2024-09-12,3,2,2024,9,12,3,0,3
12:45,1,2024-09-12,3,2,2024,9,12,3,0,3
12:50,1,2024-09-12,3,2,2024,9,12,3,0,3
12:55,1,2024-09-12,3,2,2024,9,12,3,0,3
13:00,1,2024-09-12,3,2,2024,9,12,3,0,3
11:00,1,2024-09-12,4,2,2024,9,12,3,0,3
11:05,1,2024-09-12,4,2,2024,9,12,3,0,3
11:10,0,2024-09-12,4,2,2024,9,12,3,0,3
11:15,1,2024-09-12,4,2,2024,9,12,3,0,3
11:20,1,2024-09-12,4,2,2024,9,12,3,0,3
11:25,1,2024-09-12,4,2,2024,9,12,3,0,3
11:30,1,2024-09-12,4,2,2024,9,12,3,0,3
11:35,1,2024-09-12,4,2,2024,9,12,3,0,3
11:40,0,2024-09-12,4,2,2024,9,12,3,0,3
11:45,1,2024-09-12,4,2,2024,9,12,3,0,3
11:50,1,2024-09-12,4,2,2024,9,12,3,0,3
11:55,1,2024-09-12,4,2,2024,9,12,3,0,3
12:00,1,2024-09-12,4,2,2024,9,12,3,0,3
12:05,1,2024-09-12,4,2,2024,9,12,3,0,3
12:10,1,2024-09-12,4,2,2024,9,12,3,0,3
12:15,1,2024-09-12,4,2,2024,9,12,3,0,3
12:20,1,2024-09-12,4,2,2024,9,12,3,0,3
12:25,1,2024-09-12,4,2,2024,9,12,3,0,3
12:30,0,2024-09-12,4,2,2024,9,12,3,0,3
12:35,0,2024-09-12,4,2,2024,9,12,3,0,3
12:40,1,2024-09-12,4,2,2024,9,12,3,0,3
12:45,1,2024-09-12,4,2,2024,9,12,3,0,3
12:50,1,2024-09-12,4,2,2024,9,12,3,0,3
12:55,1,2024-09-12,4,2,2024,9,12,3,0,3
13:00,1,2024-09-12,4,2,2024,9,12,3,0,3
11:00,1,2024-09-12,5,2,2024,9,12,3,0,3
11:05,1,2024-09-12,5,2,2024,9,12,3,0,3
11:10,1,2024-09-12,5,2,2024,9,12,3,0,3
11:15,1,2024-09-12,5,2,2024,9,12,3,0,3
11:20,1,2024-09-12,5,2,2024,9,12,3,0,3
11:25,1,2024-09-12,5,2,2024,9,12,3,0,3
11:30,1,2024-09-12,5,2,2024,9,12,3,0,3
11:35,1,2024-09-12,5,2,2024,9,12,3,0,3
11:40,1,2024-09-12,5,2,2024,9,12,3,0,3
11:45,0,2024-09-12,5,2,2024,9,12,3,0,3
11:50,1,2024-09-12,5,2,2024,9,12,3,0,3
11:55,1,2024-09-12,5,2,2024,9,12,3,0,3
12:00,1,2024-09-12,5,2,2024,9,12,3,0,3
12:05,1,2024-09-12,5,2,2024,9,12,3,0,3
12:10,1,2024-09-12,5,2,2024,9,12,3,0,3
12:15,1,2024-09-12,5,2,2024,9,12,3,0,3
12:20,0,2024-09-12,5,2,2024,9,12,3,0,3
12:25,0,2024-09-12,5,2,2024,9,12,3,0,3
12:30,1,2024-09-12,5,2,2024,9,12,3,0,3
12:35,1,2024-09-12,5,2,2024,9,12,3,0,3
12:40,1,2024-09-12,5,2,2024,9,12,3,0,3
12:45,1,2024-09-12,5,2,2024,9,12,3,0,3
12:50,1,2024-09-12,5,2,2024,9,12,3,0,3
12:55,1,2024-09-12,5,2,2024,9,12,3,0,3
13:00,1,2024-09-12,5,2,2024,9,12,3,0,3
11:00,1,2024-09-12,6,2,2024,9,12,3,0,3
11:05,1,2024-09-12,6,2,2024,9,12,3,0,3
11:10,1,2024-09-12,6,2,2024,9,12,3,0,3
11:15,1,2024-09-12,6,2,2024,9,12,3,0,3
11:20,0,2024-09-12,6,2,2024,9,12,3,0,3
11:25,1,2024-09-12,6,2,2024,9,12,3,0,3
11:30,1,2024-09-12,6,2,2024,9,12,3,0,3
11:35,1,2024-09-12,6,2,2024,9,12,3,0,3
11:40,1,2024-09-12,6,2,2024,9,12,3,0,3
11:45,1,2024-09-12,6,2,2024,9,12,3,0,3
11:50,1,2024-09-12,6,2,2024,9,12,3,0,3
11:55,1,2024-09-12,6,2,2024,9,12,3,0,3
12:00,1,2024-09-12,6,2,2024,9,12,3,0,3
12:05,1,2024-09-12,6,2,2024,9,12,3,0,3
12:10,1,2024-09-12,6,2,2024,9,12,3,0,3
12:15,1,2024-09-12,6,2,2024,9,12,3,0,3
12:20,1,2024-09-12,6,2,2024,9,12,3,0,3
12:25,1,2024-09-12,6,2,2024,9,12,3,0,3
12:30,1,2024-09-12,6,2,2024,9,12,3,0,3
12:35,1,2024-09-12,6,2,2024,9,12,3,0,3
12:40,1,2024-09-12,6,2,2024,9,12,3,0,3
12:45,0,2024-09-12,6,2,2024,9,12,3,0,3
12:50,1,2024-09-12,6,2,2024,9,12,3,0,3
12:55,1,2024-09-12,6,2,2024,9,12,3,0,3
13:00,1,2024-09-12,6,2,2024,9,12,3,0,3
11:00,0,2024-11-11,1,2,2024,11,11,3,0,0
11:05,0,2024-11-11,1,2,2024,11,11,3,0,0
11:10,1,2024-11-11,1,2,2024,11,11,3,0,0
11:15,1,2024-11-11,1,2,2024,11,11,3,0,0
11:20,1,2024-11-11,1,2,2024,11,11,3,0,0
11:25,1,2024-11-11,1,2,2024,11,11,3,0,0
11:30,1,2024-11-11,1,2,2024,11,11,3,0,0
11:35,1,2024-11-11,1,2,2024,11,11,3,0,0
11:40,1,2024-11-11,1,2,2024,11,11,3,0,0
11:45,1,2024-11-11,1,2,2024,11,11,3,0,0
11:50,1,2024-11-11,1,2,2024,11,11,3,0,0
11:55,1,2024-11-11,1,2,2024,11,11,3,0,0
12:00,1,2024-11-11,1,2,2024,11,11,3,0,0
12:05,1,2024-11-11,1,2,2024,11,11,3,0,0
12:10,1,2024-11-11,1,2,2024,11,11,3,0,0
12:15,1,2024-11-11,1,2,2024,11,11,3,0,0
12:20,1,2024-11-11,1,2,2024,11,11,3,0,0
12:25,1,2024-11-11,1,2,2024,11,11,3,0,0
12:30,0,2024-11-11,1,2,2024,11,11,3,0,0
12:35,1,2024-11-11,1,2,2024,11,11,3,0,0
12:40,1,2024-11-11,1,2,2024,11,11,3,0,0
12:45,0,2024-11-11,1,2,2024,11,11,3,0,0
12:50,0,2024-11-11,1,2,2024,11,11,3,0,0
12:55,1,2024-11-11,1,2,2024,11,11,3,0,0
13:00,1,2024-11-11,1,2,2024,11,11,3,0,0
11:00,1,2024-11-11,2,2,2024,11,11,3,0,0
11:05,1,2024-11-11,2,2,2024,11,11,3,0,0
11:10,1,2024-11-11,2,2,2024,11,11,3,0,0
11:15,1,2024-11-11,2,2,2024,11,11,3,0,0
11:20,1,2024-11-11,2,2,2024,11,11,3,0,0
11:25,0,2024-11-11,2,2,2024,11,11,3,0,0
11:30,0,2024-11-11,2,2,2024,11,11,3,0,0
11:35,1,2024-11-11,2,2,2024,11,11,3,0,0
11:40,1,2024-11-11,2,2,2024,11,11,3,0,0
11:45,1,2024-11-11,2,2,2024,11,11,3,0,0
11:50,1,2024-11-11,2,2,2024,11,11,3,0,0
11:55,1,2024-11-11,2,2,2024,11,11,3,0,0
12:00,1,2024-11-11,2,2,2024,11,11,3,0,0
12:05,1,2024-11-11,2,2,2024,11,11,3,0,0
12:10,1,2024-11-11,2,2,2024,11,11,3,0,0
12:15,1,2024-11-11,2,2,2024,11,11,3,0,0
12:20,1,2024-11-11,2,2,2024,11,11,3,0,0
12:25,1,2024-11-11,2,2,2024,11,11,3,0,0
12:30,1,2024-11-11,2,2,2024,11,11,3,0,0
12:35,1,2024-11-11,2,2,2024,11,11,3,0,0
12:40,1,2024-11-11,2,2,2024,11,11,3,0,0
12:45,1,2024-11-11,2,2,2024,11,11,3,0,0
12:50,1,2024-11-11,2,2,2024,11,11,3,0,0
12:55,0,2024-11-11,2,2,2024,11,11,3,0,0
13:00,0,2024-11-11,2,2,2024,11,11,3,0,0
11:00,0,2024-11-11,3,2,2024,11,11,3,0,0
11:05,0,2024-11-11,3,2,2024,11,11,3,0,0
11:10,0,2024-11-11,3,2,2024,11,11,3,0,0
11:15,0,2024-11-11,3,2,2024,11,11,3,0,0
11:20,1,2024-11-11,3,2,2024,11,11,3,0,0
11:25,1,2024-11-11,3,2,2024,11,11,3,0,0
11:30,1,2024-11-11,3,2,2024,11,11,3,0,0
11:35,1,2024-11-11,3,2,2024,11,11,3,0,0
11:40,1,2024-11-11,3,2,2024,11,11,3,0,0
11:45,1,2024-11-11,3,2,2024,11,11,3,0,0
11:50,0,2024-11-11,3,2,2024,11,11,3,0,0
11:55,0,2024-11-11,3,2,2024,11,11,3,0,0
12:00,1,2024-11-11,3,2,2024,11,11,3,0,0
12:05,1,2024-11-11,3,2,2024,11,11,3,0,0
12:10,1,2024-11-11,3,2,2024,11,11,3,0,0
12:15,0,2024-11-11,3,2,2024,11,11,3,0,0
12:20,0,2024-11-11,3,2,2024,11,11,3,0,0
12:25,1,2024-11-11,3,2,2024,11,11,3,0,0
12:30,1,2024-11-11,3,2,2024,11,11,3,0,0
12:35,1,2024-11-11,3,2,2024,11,11,3,0,0
12:40,1,2024-11-11,3,2,2024,11,11,3,0,0
12:45,1,2024-11-11,3,2,2024,11,11,3,0,0
12:50,1,2024-11-11,3,2,2024,11,11,3,0,0
12:55,1,2024-11-11,3,2,2024,11,11,3,0,0
13:00,1,2024-11-11,3,2,2024,11,11,3,0,0
11:00,1,2024-11-11,4,2,2024,11,11,3,0,0
11:05,1,2024-11-11,4,2,2024,11,11,3,0,0
11:10,1,2024-11-11,4,2,2024,11,11,3,0,0
11:15,0,2024-11-11,4,2,2024,11,11,3,0,0
11:20,1,2024-11-11,4,2,2024,11,11,3,0,0
11:25,1,2024-11-11,4,2,2024,11,11,3,0,0
11:30,0,2024-11-11,4,2,2024,11,11,3,0,0
11:35,0,2024-11-11,4,2,2024,11,11,3,0,0
11:40,1,2024-11-11,4,2,2024,11,11,3,0,0
11:45,1,2024-11-11,4,2,2024,11,11,3,0,0
11:50,1,2024-11-11,4,2,2024,11,11,3,0,0
11:55,1,2024-11-11,4,2,2024,11,11,3,0,0
12:00,1,2024-11-11,4,2,2024,11,11,3,0,0
12:05,1,2024-11-11,4,2,2024,11,11,3,0,0
12:10,1,2024-11-11,4,2,2024,11,11,3,0,0
12:15,0,2024-11-11,4,2,2024,11,11,3,0,0
12:20,0,2024-11-11,4,2,2024,11,11,3,0,0
12:25,1,2024-11-11,4,2,2024,11,11,3,0,0
12:30,1,2024-11-11,4,2,2024,11,11,3,0,0
12:35,1,2024-11-11,4,2,2024,11,11,3,0,0
12:40,0,2024-11-11,4,2,2024,11,11,3,0,0
12:45,1,2024-11-11,4,2,2024,11,11,3,0,0
12:50,1,2024-11-11,4,2,2024,11,11,3,0,0
12:55,1,2024-11-11,4,2,2024,11,11,3,0,0
13:00,1,2024-11-11,4,2,2024,11,11,3,0,0
11:00,0,2024-11-11,5,2,2024,11,11,3,0,0
11:05,1,2024-11-11,5,2,2024,11,11,3,0,0
11:10,1,2024-11-11,5,2,2024,11,11,3,0,0
11:15,1,2024-11-11,5,2,2024,11,11,3,0,0
11:20,1,2024-11-11,5,2,2024,11,11,3,0,0
11:25,1,2024-11-11,5,2,2024,11,11,3,0,0
11:30,1,2024-11-11,5,2,2024,11,11,3,0,0
11:35,1,2024-11-11,5,2,2024,11,11,3,0,0
11:40,1,2024-11-11,5,2,2024,11,11,3,0,0
