Time,sensor_mo.mean,Date,StudentID,TimePeriod
23/09/2024 11:10,1,23-09-2024,S6,2
23/09/2024 11:15,1,23-09-2024,S6,2
23/09/2024 11:20,1,23-09-2024,S6,2
23/09/2024 11:25,1,23-09-2024,S6,2
23/09/2024 11:30,1,23-09-2024,S6,2
23/09/2024 11:35,1,23-09-2024,S6,2
23/09/2024 11:40,1,23-09-2024,S6,2
23/09/2024 11:45,1,23-09-2024,S6,2
23/09/2024 11:50,1,23-09-2024,S6,2
23/09/2024 11:55,1,23-09-2024,S6,2
23/09/2024 12:00,1,23-09-2024,S6,2
23/09/2024 12:05,1,23-09-2024,S6,2
23/09/2024 12:10,1,23-09-2024,S6,2
23/09/2024 12:15,1,23-09-2024,S6,2
23/09/2024 12:20,1,23-09-2024,S6,2
23/09/2024 12:25,1,23-09-2024,S6,2
23/09/2024 12:30,0,23-09-2024,S6,2
23/09/2024 12:35,0,23-09-2024,S6,2
23/09/2024 12:40,1,23-09-2024,S6,2
23/09/2024 12:45,1,23-09-2024,S6,2
23/09/2024 12:50,1,23-09-2024,S6,2
23/09/2024 12:55,1,23-09-2024,S6,2
23/09/2024 13:00,1,23-09-2024,S6,2
25/11/2024 11:00,1,25-11-2024,S1,2
25/11/2024 11:05,0,25-11-2024,S1,2
25/11/2024 11:10,0,25-11-2024,S1,2
25/11/2024 11:15,1,25-11-2024,S1,2
25/11/2024 11:20,1,25-11-2024,S1,2
25/11/2024 11:25,1,25-11-2024,S1,2
25/11/2024 11:30,1,25-11-2024,S1,2
25/11/2024 11:35,1,25-11-2024,S1,2
25/11/2024 11:40,1,25-11-2024,S1,2
25/11/2024 11:45,1,25-11-2024,S1,2
25/11/2024 11:50,1,25-11-2024,S1,2
25/11/2024 11:55,1,25-11-2024,S1,2
25/11/2024 12:00,1,25-11-2024,S1,2
25/11/2024 12:05,1,25-11-2024,S1,2
25/11/2024 12:10,1,25-11-2024,S1,2
25/11/2024 12:15,1,25-11-2024,S1,2
25/11/2024 12:20,1,25-11-2024,S1,2
25/11/2024 12:25,1,25-11-2024,S1,2
25/11/2024 12:30,1,25-11-2024,S1,2
25/11/2024 12:35,1,25-11-2024,S1,2
25/11/2024 12:40,0,25-11-2024,S1,2
25/11/2024 12:45,1,25-11-2024,S1,2
25/11/2024 12:50,1,25-11-2024,S1,2
25/11/2024 12:55,1,25-11-2024,S1,2
25/11/2024 13:00,1,25-11-2024,S1,2
25/11/2024 11:00,0,25-11-2024,S2,2
25/11/2024 11:05,1,25-11-2024,S2,2
25/11/2024 11:10,1,25-11-2024,S2,2
25/11/2024 11:15,1,25-11-2024,S2,2
25/11/2024 11:20,1,25-11-2024,S2,2
25/11/2024 11:25,1,25-11-2024,S2,2
25/11/2024 11:30,1,25-11-2024,S2,2
25/11/2024 11:35,1,25-11-2024,S2,2
25/11/2024 11:40,0,25-11-2024,S2,2
25/11/2024 11:45,1,25-11-2024,S2,2
25/11/2024 11:50,1,25-11-2024,S2,2
25/11/2024 11:55,1,25-11-2024,S2,2
25/11/2024 12:00,1,25-11-2024,S2,2
25/11/2024 12:05,1,25-11-2024,S2,2
25/11/2024 12:10,1,25-11-2024,S2,2
25/11/2024 12:15,1,25-11-2024,S2,2
25/11/2024 12:20,1,25-11-2024,S2,2
25/11/2024 12:25,1,25-11-2024,S2,2
25/11/2024 12:30,1,25-11-2024,S2,2
25/11/2024 12:35,1,25-11-2024,S2,2
25/11/2024 12:40,0,25-11-2024,S2,2
25/11/2024 12:45,0,25-11-2024,S2,2
25/11/2024 12:50,1,25-11-2024,S2,2
25/11/2024 12:55,1,25-11-2024,S2,2
25/11/2024 13:00,1,25-11-2024,S2,2
25/11/2024 11:00,1,25-11-2024,S3,2
25/11/2024 11:05,1,25-11-2024,S3,2
25/11/2024 11:10,1,25-11-2024,S3,2
25/11/2024 11:15,1,25-11-2024,S3,2
25/11/2024 11:20,1,25-11-2024,S3,2
25/11/2024 11:25,1,25-11-2024,S3,2
25/11/2024 11:30,1,25-11-2024,S3,2
25/11/2024 11:35,1,25-11-2024,S3,2
25/11/2024 11:40,0,25-11-2024,S3,2
25/11/2024 11:45,1,25-11-2024,S3,2
25/11/2024 11:50,1,25-11-2024,S3,2
25/11/2024 11:55,1,25-11-2024,S3,2
25/11/2024 12:00,1,25-11-2024,S3,2
25/11/2024 12:05,0,25-11-2024,S3,2
25/11/2024 12:10,0,25-11-2024,S3,2
25/11/2024 12:15,1,25-11-2024,S3,2
25/11/2024 12:20,1,25-11-2024,S3,2
25/11/2024 12:25,1,25-11-2024,S3,2
25/11/2024 12:30,1,25-11-2024,S3,2
25/11/2024 12:35,1,25-11-2024,S3,2
25/11/2024 12:40,1,25-11-2024,S3,2
25/11/2024 12:45,1,25-11-2024,S3,2
25/11/2024 12:50,1,25-11-2024,S3,2
25/11/2024 12:55,1,25-11-2024,S3,2
25/11/2024 13:00,1,25-11-2024,S3,2
25/11/2024 11:00,1,25-11-2024,S4,2
25/11/2024 11:05,1,25-11-2024,S4,2
25/11/2024 11:10,1,25-11-2024,S4,2
25/11/2024 11:15,1,25-11-2024,S4,2
25/11/2024 11:20,1,25-11-2024,S4,2
25/11/2024 11:25,1,25-11-2024,S4,2
25/11/2024 11:30,1,25-11-2024,S4,2
25/11/2024 11:35,1,25-11-2024,S4,2
25/11/2024 11:40,1,25-11-2024,S4,2
25/11/2024 11:45,1,25-11-2024,S4,2
25/11/2024 11:50,1,25-11-2024,S4,2
25/11/2024 11:55,0,25-11-2024,S4,2
25/11/2024 12:00,0,25-11-2024,S4,2
25/11/2024 12:05,1,25-11-2024,S4,2
25/11/2024 12:10,1,25-11-2024,S4,2
25/11/2024 12:15,1,25-11-2024,S4,2
25/11/2024 12:20,1,25-11-2024,S4,2
25/11/2024 12:25,1,25-11-2024,S4,2
25/11/2024 12:30,1,25-11-2024,S4,2
25/11/2024 12:35,1,25-11-2024,S4,2
25/11/2024 12:40,1,25-11-2024,S4,2
25/11/2024 12:45,1,25-11-2024,S4,2
25/11/2024 12:50,1,25-11-2024,S4,2
25/11/2024 12:55,1,25-11-2024,S4,2
25/11/2024 13:00,1,25-11-2024,S4,2
25/11/2024 11:00,1,25-11-2024,S5,2
25/11/2024 11:05,1,25-11-2024,S5,2
25/11/2024 11:10,1,25-11-2024,S5,2
25/11/2024 11:15,0,25-11-2024,S5,2
25/11/2024 11:20,1,25-11-2024,S5,2
25/11/2024 11:25,1,25-11-2024,S5,2
25/11/2024 11:30,1,25-11-2024,S5,2
25/11/2024 11:35,1,25-11-2024,S5,2
25/11/2024 11:40,1,25-11-2024,S5,2
25/11/2024 11:45,1,25-11-2024,S5,2
25/11/2024 11:50,1,25-11-2024,S5,2
25/11/2024 11:55,1,25-11-2024,S5,2
25/11/2024 12:00,1,25-11-2024,S5,2
25/11/2024 12:05,1,25-11-2024,S5,2
25/11/2024 12:10,1,25-11-2024,S5,2
25/11/2024 12:15,1,25-11-2024,S5,2
25/11/2024 12:20,1,25-11-2024,S5,2
25/11/2024 12:25,1,25-11-2024,S5,2
25/11/2024 12:30,1,25-11-2024,S5,2
25/11/2024 12:35,1,25-11-2024,S5,2
25/11/2024 12:40,1,25-11-2024,S5,2
25/11/2024 12:45,1,25-11-2024,S5,2
25/11/2024 12:50,1,25-11-2024,S5,2
25/11/2024 12:55,1,25-11-2024,S5,2
25/11/2024 13:00,0,25-11-2024,S5,2
25/11/2024 11:00,0,25-11-2024,S6,2
25/11/2024 11:05,0,25-11-2024,S6,2
25/11/2024 11:10,0,25-11-2024,S6,2
25/11/2024 11:15,0,25-11-2024,S6,2
25/11/2024 11:20,0,25-11-2024,S6,2
25/11/2024 11:25,1,25-11-2024,S6,2
25/11/2024 11:30,1,25-11-2024,S6,2
25/11/2024 11:35,1,25-11-2024,S6,2
25/11/2024 11:40,1,25-11-2024,S6,2
25/11/2024 11:45,1,25-11-2024,S6,2
25/11/2024 11:50,1,25-11-2024,S6,2
25/11/2024 11:55,1,25-11-2024,S6,2
25/11/2024 12:00,1,25-11-2024,S6,2
25/11/2024 12:05,1,25-11-2024,S6,2
25/11/2024 12:10,1,25-11-2024,S6,2
25/11/2024 12:15,1,25-11-2024,S6,2
25/11/2024 12:20,1,25-11-2024,S6,2
25/11/2024 12:25,0,25-11-2024,S6,2
25/11/2024 12:30,1,25-11-2024,S6,2
25/11/2024 12:35,1,25-11-2024,S6,2
25/11/2024 12:40,1,25-11-2024,S6,2
25/11/2024 12:45,1,25-11-2024,S6,2
25/11/2024 12:50,1,25-11-2024,S6,2
25/11/2024 12:55,1,25-11-2024,S6,2
25/11/2024 13:00,1,25-11-2024,S6,2
28/10/2024 11:00,0,28-10-2024,S1,2
28/10/2024 11:05,0,28-10-2024,S1,2
28/10/2024 11:10,1,28-10-2024,S1,2
28/10/2024 11:15,1,28-10-2024,S1,2
28/10/2024 11:20,1,28-10-2024,S1,2
28/10/2024 11:25,1,28-10-2024,S1,2
28/10/2024 11:30,1,28-10-2024,S1,2
28/10/2024 11:35,0,28-10-2024,S1,2
28/10/2024 11:40,0,28-10-2024,S1,2
28/10/2024 11:45,1,28-10-2024,S1,2
28/10/2024 11:50,1,28-10-2024,S1,2
28/10/2024 11:55,1,28-10-2024,S1,2
28/10/2024 12:00,1,28-10-2024,S1,2
28/10/2024 12:05,1,28-10-2024,S1,2
28/10/2024 12:10,1,28-10-2024,S1,2
28/10/2024 12:15,1,28-10-2024,S1,2
28/10/2024 12:20,1,28-10-2024,S1,2
28/10/2024 12:25,1,28-10-2024,S1,2
28/10/2024 12:30,1,28-10-2024,S1,2
28/10/2024 12:35,1,28-10-2024,S1,2
28/10/2024 12:40,0,28-10-2024,S1,2
28/10/2024 12:45,1,28-10-2024,S1,2
28/10/2024 12:50,1,28-10-2024,S1,2
28/10/2024 12:55,1,28-10-2024,S1,2
28/10/2024 13:00,1,28-10-2024,S1,2
28/10/2024 11:00,1,28-10-2024,S2,2
28/10/2024 11:05,1,28-10-2024,S2,2
28/10/2024 11:10,1,28-10-2024,S2,2
28/10/2024 11:15,1,28-10-2024,S2,2
28/10/2024 11:20,1,28-10-2024,S2,2
28/10/2024 11:25,1,28-10-2024,S2,2
28/10/2024 11:30,0,28-10-2024,S2,2
28/10/2024 11:35,1,28-10-2024,S2,2
28/10/2024 11:40,1,28-10-2024,S2,2
28/10/2024 11:45,1,28-10-2024,S2,2
28/10/2024 11:50,0,28-10-2024,S2,2
28/10/2024 11:55,1,28-10-2024,S2,2
28/10/2024 12:00,1,28-10-2024,S2,2
28/10/2024 12:05,1,28-10-2024,S2,2
28/10/2024 12:10,1,28-10-2024,S2,2
28/10/2024 12:15,1,28-10-2024,S2,2
28/10/2024 12:20,1,28-10-2024,S2,2
28/10/2024 12:25,0,28-10-2024,S2,2
28/10/2024 12:30,1,28-10-2024,S2,2
28/10/2024 12:35,1,28-10-2024,S2,2
28/10/2024 12:40,0,28-10-2024,S2,2
28/10/2024 12:45,0,28-10-2024,S2,2
28/10/2024 12:50,1,28-10-2024,S2,2
28/10/2024 12:55,1,28-10-2024,S2,2
28/10/2024 13:00,1,28-10-2024,S2,2
28/10/2024 11:00,0,28-10-2024,S3,2
28/10/2024 11:05,1,28-10-2024,S3,2
28/10/2024 11:10,1,28-10-2024,S3,2
28/10/2024 11:15,1,28-10-2024,S3,2
28/10/2024 11:20,1,28-10-2024,S3,2
28/10/2024 11:25,1,28-10-2024,S3,2
28/10/2024 11:30,1,28-10-2024,S3,2
28/10/2024 11:35,1,28-10-2024,S3,2
28/10/2024 11:40,1,28-10-2024,S3,2
28/10/2024 11:45,0,28-10-2024,S3,2
28/10/2024 11:50,0,28-10-2024,S3,2
28/10/2024 11:55,1,28-10-2024,S3,2
28/10/2024 12:00,1,28-10-2024,S3,2
28/10/2024 12:05,1,28-10-2024,S3,2
28/10/2024 12:10,1,28-10-2024,S3,2
28/10/2024 12:15,0,28-10-2024,S3,2
28/10/2024 12:20,1,28-10-2024,S3,2
28/10/2024 12:25,1,28-10-2024,S3,2
28/10/2024 12:30,1,28-10-2024,S3,2
28/10/2024 12:35,1,28-10-2024,S3,2
28/10/2024 12:40,1,28-10-2024,S3,2
28/10/2024 12:45,1,28-10-2024,S3,2
28/10/2024 12:50,1,28-10-2024,S3,2
28/10/2024 12:55,1,28-10-2024,S3,2
28/10/2024 13:00,1,28-10-2024,S3,2
28/10/2024 11:00,0,28-10-2024,S4,2
28/10/2024 11:05,0,28-10-2024,S4,2
28/10/2024 11:10,1,28-10-2024,S4,2
28/10/2024 11:15,1,28-10-2024,S4,2
28/10/2024 11:20,1,28-10-2024,S4,2
28/10/2024 11:25,1,28-10-2024,S4,2
28/10/2024 11:30,1,28-10-2024,S4,2
28/10/2024 11:35,1,28-10-2024,S4,2
28/10/2024 11:40,1,28-10-2024,S4,2
28/10/2024 11:45,1,28-10-2024,S4,2
28/10/2024 11:50,1,28-10-2024,S4,2
28/10/2024 11:55,1,28-10-2024,S4,2
28/10/2024 12:00,1,28-10-2024,S4,2
28/10/2024 12:05,1,28-10-2024,S4,2
28/10/2024 12:10,1,28-10-2024,S4,2
28/10/2024 12:15,1,28-10-2024,S4,2
28/10/2024 12:20,1,28-10-2024,S4,2
28/10/2024 12:25,1,28-10-2024,S4,2
28/10/2024 12:30,1,28-10-2024,S4,2
28/10/2024 12:35,1,28-10-2024,S4,2
28/10/2024 12:40,0,28-10-2024,S4,2
28/10/2024 12:45,0,28-10-2024,S4,2
28/10/2024 12:50,1,28-10-2024,S4,2
28/10/2024 12:55,1,28-10-2024,S4,2
28/10/2024 13:00,1,28-10-2024,S4,2
28/10/2024 11:00,0,28-10-2024,S5,2
28/10/2024 11:05,1,28-10-2024,S5,2
28/10/2024 11:10,1,28-10-2024,S5,2
28/10/2024 11:15,1,28-10-2024,S5,2
28/10/2024 11:20,1,28-10-2024,S5,2
28/10/2024 11:25,1,28-10-2024,S5,2
28/10/2024 11:30,1,28-10-2024,S5,2
28/10/2024 11:35,0,28-10-2024,S5,2
28/10/2024 11:40,0,28-10-2024,S5,2
28/10/2024 11:45,1,28-10-2024,S5,2
28/10/2024 11:50,1,28-10-2024,S5,2
28/10/2024 11:55,1,28-10-2024,S5,2
28/10/2024 12:00,1,28-10-2024,S5,2
28/10/2024 12:05,0,28-10-2024,S5,2
28/10/2024 12:10,1,28-10-2024,S5,2
28/10/2024 12:15,1,28-10-2024,S5,2
28/10/2024 12:20,1,28-10-2024,S5,2
28/10/2024 12:25,1,28-10-2024,S5,2
28/10/2024 12:30,1,28-10-2024,S5,2
28/10/2024 12:35,1,28-10-2024,S5,2
28/10/2024 12:40,1,28-10-2024,S5,2
28/10/2024 12:45,0,28-10-2024,S5,2
28/10/2024 12:50,0,28-10-2024,S5,2
28/10/2024 12:55,1,28-10-2024,S5,2
28/10/2024 13:00,0,28-10-2024,S5,2
28/10/2024 11:00,1,28-10-2024,S6,2
28/10/2024 11:05,1,28-10-2024,S6,2
28/10/2024 11:10,1,28-10-2024,S6,2
28/10/2024 11:15,1,28-10-2024,S6,2
28/10/2024 11:20,1,28-10-2024,S6,2
28/10/2024 11:25,1,28-10-2024,S6,2
28/10/2024 11:30,0,28-10-2024,S6,2
28/10/2024 11:35,0,28-10-2024,S6,2
28/10/2024 11:40,1,28-10-2024,S6,2
28/10/2024 11:45,1,28-10-2024,S6,2
28/10/2024 11:50,1,28-10-2024,S6,2
28/10/2024 11:55,1,28-10-2024,S6,2
28/10/2024 12:00,1,28-10-2024,S6,2
28/10/2024 12:05,1,28-10-2024,S6,2
28/10/2024 12:10,1,28-10-2024,S6,2
28/10/2024 12:15,0,28-10-2024,S6,2
28/10/2024 12:20,0,28-10-2024,S6,2
28/10/2024 12:25,1,28-10-2024,S6,2
28/10/2024 12:30,1,28-10-2024,S6,2
28/10/2024 12:35,1,28-10-2024,S6,2
28/10/2024 12:40,1,28-10-2024,S6,2
28/10/2024 12:45,1,28-10-2024,S6,2
28/10/2024 12:50,1,28-10-2024,S6,2
28/10/2024 12:55,1,28-10-2024,S6,2
28/10/2024 13:00,1,28-10-2024,S6,2
30/09/2024 11:00,0,30-09-2024,S1,2
30/09/2024 11:05,0,30-09-2024,S1,2
30/09/2024 11:10,1,30-09-2024,S1,2
30/09/2024 11:15,1,30-09-2024,S1,2
30/09/2024 11:20,0,30-09-2024,S1,2
30/09/2024 11:25,0,30-09-2024,S1,2
30/09/2024 11:30,1,30-09-2024,S1,2
30/09/2024 11:35,1,30-09-2024,S1,2
30/09/2024 11:40,1,30-09-2024,S1,2
30/09/2024 11:45,1,30-09-2024,S1,2
30/09/2024 11:50,1,30-09-2024,S1,2
30/09/2024 11:55,1,30-09-2024,S1,2
30/09/2024 12:00,1,30-09-2024,S1,2
30/09/2024 12:05,1,30-09-2024,S1,2
30/09/2024 12:10,1,30-09-2024,S1,2
30/09/2024 12:15,1,30-09-2024,S1,2
30/09/2024 12:20,1,30-09-2024,S1,2
30/09/2024 12:25,1,30-09-2024,S1,2
30/09/2024 12:30,1,30-09-2024,S1,2
30/09/2024 12:35,1,30-09-2024,S1,2
30/09/2024 12:40,1,30-09-2024,S1,2
30/09/2024 12:45,1,30-09-2024,S1,2
30/09/2024 12:50,1,30-09-2024,S1,2
30/09/2024 12:55,1,30-09-2024,S1,2
30/09/2024 13:00,1,30-09-2024,S1,2
30/09/2024 11:00,0,30-09-2024,S2,2
30/09/2024 11:05,0,30-09-2024,S2,2
30/09/2024 11:10,0,30-09-2024,S2,2
30/09/2024 11:15,1,30-09-2024,S2,2
30/09/2024 11:20,1,30-09-2024,S2,2
30/09/2024 11:25,1,30-09-2024,S2,2
30/09/2024 11:30,1,30-09-2024,S2,2
30/09/2024 11:35,1,30-09-2024,S2,2
30/09/2024 11:40,1,30-09-2024,S2,2
30/09/2024 11:45,1,30-09-2024,S2,2
30/09/2024 11:50,1,30-09-2024,S2,2
30/09/2024 11:55,1,30-09-2024,S2,2
30/09/2024 12:00,0,30-09-2024,S2,2
30/09/2024 12:05,1,30-09-2024,S2,2
30/09/2024 12:10,1,30-09-2024,S2,2
30/09/2024 12:15,1,30-09-2024,S2,2
30/09/2024 12:20,1,30-09-2024,S2,2
30/09/2024 12:25,1,30-09-2024,S2,2
30/09/2024 12:30,1,30-09-2024,S2,2
30/09/2024 12:35,1,30-09-2024,S2,2
30/09/2024 12:40,1,30-09-2024,S2,2
30/09/2024 12:45,1,30-09-2024,S2,2
30/09/2024 12:50,1,30-09-2024,S2,2
30/09/2024 12:55,1,30-09-2024,S2,2
30/09/2024 13:00,1,30-09-2024,S2,2
30/09/2024 11:00,1,30-09-2024,S3,2
30/09/2024 11:05,1,30-09-2024,S3,2
30/09/2024 11:10,1,30-09-2024,S3,2
30/09/2024 11:15,1,30-09-2024,S3,2
30/09/2024 11:20,1,30-09-2024,S3,2
30/09/2024 11:25,1,30-09-2024,S3,2
30/09/2024 11:30,1,30-09-2024,S3,2
30/09/2024 11:35,1,30-09-2024,S3,2
30/09/2024 11:40,1,30-09-2024,S3,2
30/09/2024 11:45,1,30-09-2024,S3,2
30/09/2024 11:50,0,30-09-2024,S3,2
30/09/2024 11:55,1,30-09-2024,S3,2
30/09/2024 12:00,1,30-09-2024,S3,2
30/09/2024 12:05,1,30-09-2024,S3,2
30/09/2024 12:10,1,30-09-2024,S3,2
30/09/2024 12:15,1,30-09-2024,S3,2
30/09/2024 12:20,1,30-09-2024,S3,2
30/09/2024 12:25,1,30-09-2024,S3,2
30/09/2024 12:30,1,30-09-2024,S3,2
30/09/2024 12:35,1,30-09-2024,S3,2
30/09/2024 12:40,1,30-09-2024,S3,2
30/09/2024 12:45,1,30-09-2024,S3,2
30/09/2024 12:50,0,30-09-2024,S3,2
30/09/2024 12:55,0,30-09-2024,S3,2
30/09/2024 13:00,0,30-09-2024,S3,2
30/09/2024 11:00,1,30-09-2024,S4,2
30/09/2024 11:05,1,30-09-2024,S4,2
30/09/2024 11:10,1,30-09-2024,S4,2
30/09/2024 11:15,1,30-09-2024,S4,2
30/09/2024 11:20,1,30-09-2024,S4,2
30/09/2024 11:25,0,30-09-2024,S4,2
30/09/2024 11:30,1,30-09-2024,S4,2
30/09/2024 11:35,1,30-09-2024,S4,2
30/09/2024 11:40,0,30-09-2024,S4,2
30/09/2024 11:45,0,30-09-2024,S4,2
30/09/2024 11:50,0,30-09-2024,S4,2
30/09/2024 11:55,1,30-09-2024,S4,2
30/09/2024 12:00,1,30-09-2024,S4,2
30/09/2024 12:05,1,30-09-2024,S4,2
30/09/2024 12:10,1,30-09-2024,S4,2
30/09/2024 12:15,1,30-09-2024,S4,2
30/09/2024 12:20,1,30-09-2024,S4,2
30/09/2024 12:25,1,30-09-2024,S4,2
30/09/2024 12:30,1,30-09-2024,S4,2
30/09/2024 12:35,1,30-09-2024,S4,2
30/09/2024 12:40,1,30-09-2024,S4,2
30/09/2024 12:45,1,30-09-2024,S4,2
30/09/2024 12:50,1,30-09-2024,S4,2
30/09/2024 12:55,1,30-09-2024,S4,2
30/09/2024 13:00,1,30-09-2024,S4,2
30/09/2024 11:00,1,30-09-2024,S5,2
30/09/2024 11:05,1,30-09-2024,S5,2
30/09/2024 11:10,0,30-09-2024,S5,2
30/09/2024 11:15,1,30-09-2024,S5,2
30/09/2024 11:20,1,30-09-2024,S5,2
30/09/2024 11:25,1,30-09-2024,S5,2
30/09/2024 11:30,1,30-09-2024,S5,2
30/09/2024 11:35,1,30-09-2024,S5,2
30/09/2024 11:40,1,30-09-2024,S5,2
30/09/2024 11:45,1,30-09-2024,S5,2
30/09/2024 11:50,1,30-09-2024,S5,2
30/09/2024 11:55,1,30-09-2024,S5,2
30/09/2024 12:00,1,30-09-2024,S5,2
30/09/2024 12:05,1,30-09-2024,S5,2
30/09/2024 12:10,1,30-09-2024,S5,2
30/09/2024 12:15,1,30-09-2024,S5,2
30/09/2024 12:20,1,30-09-2024,S5,2
30/09/2024 12:25,1,30-09-2024,S5,2
30/09/2024 12:30,1,30-09-2024,S5,2
30/09/2024 12:35,0,30-09-2024,S5,2
30/09/2024 12:40,0,30-09-2024,S5,2
30/09/2024 12:45,1,30-09-2024,S5,2
30/09/2024 12:50,1,30-09-2024,S5,2
30/09/2024 12:55,1,30-09-2024,S5,2
30/09/2024 13:00,1,30-09-2024,S5,2
30/09/2024 11:00,1,30-09-2024,S6,2
30/09/2024 11:05,1,30-09-2024,S6,2
30/09/2024 11:10,1,30-09-2024,S6,2
30/09/2024 11:15,1,30-09-2024,S6,2
30/09/2024 11:20,1,30-09-2024,S6,2
30/09/2024 11:25,1,30-09-2024,S6,2
30/09/2024 11:30,0,30-09-2024,S6,2
30/09/2024 11:35,0,30-09-2024,S6,2
30/09/2024 11:40,0,30-09-2024,S6,2
30/09/2024 11:45,1,30-09-2024,S6,2
30/09/2024 11:50,1,30-09-2024,S6,2
30/09/2024 11:55,1,30-09-2024,S6,2
30/09/2024 12:00,1,30-09-2024,S6,2
30/09/2024 12:05,1,30-09-2024,S6,2
30/09/2024 12:10,1,30-09-2024,S6,2
30/09/2024 12:15,1,30-09-2024,S6,2
30/09/2024 12:20,1,30-09-2024,S6,2
30/09/2024 12:25,1,30-09-2024,S6,2
30/09/2024 12:30,1,30-09-2024,S6,2
30/09/2024 12:35,1,30-09-2024,S6,2
30/09/2024 12:40,1,30-09-2024,S6,2
30/09/2024 12:45,1,30-09-2024,S6,2
30/09/2024 12:50,1,30-09-2024,S6,2
30/09/2024 12:55,1,30-09-2024,S6,2
30/09/2024 13:00,1,30-09-2024,S6,2
02/12/2024 14:00,1,02-12-2024,S1,3
02/12/2024 14:05,1,02-12-2024,S1,3
02/12/2024 14:10,1,02-12-2024,S1,3
02/12/2024 14:15,1,02-12-2024,S1,3
02/12/2024 14:20,0,02-12-2024,S1,3
02/12/2024 14:25,1,02-12-2024,S1,3
02/12/2024 14:30,1,02-12-2024,S1,3
02/12/2024 14:35,0,02-12-2024,S1,3
02/12/2024 14:40,1,02-12-2024,S1,3
02/12/2024 14:45,1,02-12-2024,S1,3
02/12/2024 14:50,1,02-12-2024,S1,3
02/12/2024 14:55,0,02-12-2024,S1,3
02/12/2024 15:00,0,02-12-2024,S1,3
02/12/2024 15:05,1,02-12-2024,S1,3
02/12/2024 15:10,1,02-12-2024,S1,3
02/12/2024 15:15,1,02-12-2024,S1,3
02/12/2024 15:20,0,02-12-2024,S1,3
02/12/2024 15:25,1,02-12-2024,S1,3
02/12/2024 15:30,1,02-12-2024,S1,3
02/12/2024 15:35,0,02-12-2024,S1,3
02/12/2024 15:40,1,02-12-2024,S1,3
02/12/2024 15:45,1,02-12-2024,S1,3
02/12/2024 15:50,1,02-12-2024,S1,3
02/12/2024 15:55,1,02-12-2024,S1,3
02/12/2024 16:00,1,02-12-2024,S1,3
02/12/2024 14:00,1,02-12-2024,S2,3
02/12/2024 14:05,1,02-12-2024,S2,3
02/12/2024 14:10,1,02-12-2024,S2,3
02/12/2024 14:15,1,02-12-2024,S2,3
02/12/2024 14:20,1,02-12-2024,S2,3
02/12/2024 14:25,1,02-12-2024,S2,3
02/12/2024 14:30,0,02-12-2024,S2,3
02/12/2024 14:35,1,02-12-2024,S2,3
02/12/2024 14:40,1,02-12-2024,S2,3
02/12/2024 14:45,0,02-12-2024,S2,3
02/12/2024 14:50,1,02-12-2024,S2,3
02/12/2024 14:55,1,02-12-2024,S2,3
02/12/2024 15:00,1,02-12-2024,S2,3
02/12/2024 15:05,1,02-12-2024,S2,3
02/12/2024 15:10,1,02-12-2024,S2,3
02/12/2024 15:15,1,02-12-2024,S2,3
02/12/2024 15:20,0,02-12-2024,S2,3
02/12/2024 15:25,0,02-12-2024,S2,3
02/12/2024 15:30,0,02-12-2024,S2,3
02/12/2024 15:35,0,02-12-2024,S2,3
02/12/2024 15:40,0,02-12-2024,S2,3
02/12/2024 15:45,0,02-12-2024,S2,3
02/12/2024 15:50,0,02-12-2024,S2,3
02/12/2024 15:55,0,02-12-2024,S2,3
02/12/2024 16:00,0,02-12-2024,S2,3
02/12/2024 14:00,1,02-12-2024,S3,3
02/12/2024 14:05,1,02-12-2024,S3,3
02/12/2024 14:10,0,02-12-2024,S3,3
02/12/2024 14:15,1,02-12-2024,S3,3
02/12/2024 14:20,1,02-12-2024,S3,3
02/12/2024 14:25,0,02-12-2024,S3,3
02/12/2024 14:30,1,02-12-2024,S3,3
02/12/2024 14:35,1,02-12-2024,S3,3
02/12/2024 14:40,1,02-12-2024,S3,3
02/12/2024 14:45,0,02-12-2024,S3,3
02/12/2024 14:50,1,02-12-2024,S3,3
02/12/2024 14:55,1,02-12-2024,S3,3
02/12/2024 15:00,1,02-12-2024,S3,3
02/12/2024 15:05,1,02-12-2024,S3,3
02/12/2024 15:10,1,02-12-2024,S3,3
02/12/2024 15:15,1,02-12-2024,S3,3
02/12/2024 15:20,1,02-12-2024,S3,3
02/12/2024 15:25,1,02-12-2024,S3,3
02/12/2024 15:30,1,02-12-2024,S3,3
02/12/2024 15:35,0,02-12-2024,S3,3
02/12/2024 15:40,0,02-12-2024,S3,3
02/12/2024 15:45,1,02-12-2024,S3,3
02/12/2024 15:50,0,02-12-2024,S3,3
02/12/2024 15:55,1,02-12-2024,S3,3
02/12/2024 16:00,1,02-12-2024,S3,3
02/12/2024 14:00,1,02-12-2024,S4,3
02/12/2024 14:05,1,02-12-2024,S4,3
02/12/2024 14:10,1,02-12-2024,S4,3
02/12/2024 14:15,1,02-12-2024,S4,3
02/12/2024 14:20,0,02-12-2024,S4,3
02/12/2024 14:25,0,02-12-2024,S4,3
02/12/2024 14:30,1,02-12-2024,S4,3
02/12/2024 14:35,1,02-12-2024,S4,3
02/12/2024 14:40,1,02-12-2024,S4,3
02/12/2024 14:45,0,02-12-2024,S4,3
